match,similscore,ark1900,ark1910,racematch,yeardif,year,bmonth1900,given_match,surname_match,statematch,countymatch,relationshipmatch,female,father_birth_match,mother_birth_match,marital_status_match
0,.74620251,"MSL6-ZVG","M5CM-LZY",1,0,1868,"jan",.90453403,.2,1,0,0,1,0,0,0
0,.74620251,"MSLQ-J1J","M5SD-Y62",1,0,1872,"mar",.77459667,.57735027,1,0,0,1,0,0,0
0,.74620251,"MSN3-Z3R","M5WC-D83",1,0,1848,"nov",1,.28867513,1,0,0,1,0,0,1
0,.74620251,"MSF2-S7Q","M5SD-Y62",1,0,1872,"jun",.77459667,.57735027,1,0,0,1,1,0,1
0,.74620251,"MSK3-Q6L","M54B-CQ8",1,0,1876,"nov",1,.47140452,1,0,0,1,1,1,0
0,.74620251,"MS2H-QPV","M544-49P",1,0,1892,"jan",1,.31622777,1,0,1,1,0,0,1
0,.74620251,"MSPS-M3P","M5SY-FY2",1,0,1888,"oct",1,.47140452,1,1,0,0,0,1,1
0,.74600385,"MSGS-N22","M54L-VHP",1,0,1849,"sep",.90909091,.53452248,1,0,0,1,0,0,1
0,.74560114,"MSG9-PC6","M5S2-MP6",1,0,1833,"apr",.9486833,.2,1,0,0,1,0,0,0
0,.74560114,"MSV5-VD4","M59Q-KK1",1,0,1842,"sep",.89442719,.37796447,1,0,0,1,0,0,0
0,.74560114,"MSLF-5GW","M5W3-P82",1,0,1824,"apr",1,.3086067,1,0,0,1,1,1,1
0,.74535599,"MSPS-1F9","M5HL-QL9",1,0,1879,"jul",.8660254,.28867513,1,0,0,0,1,0,1
0,.74535599,"MS22-5GZ","M5HP-BQC",1,0,1880,"feb",.8660254,.4472136,1,0,0,0,0,0,1
0,.74535599,"MSK4-BMP","M59M-CD5",1,0,1890,"apr",1,.2236068,1,0,1,0,0,1,1
0,.74535599,"MSGN-JBG","M5ZL-T86",1,0,1880,"jan",.84515425,.47140452,1,0,1,1,0,0,0
0,.74535599,"MS22-SBZ","M598-6KR",1,0,1863,"feb",.77459667,.63245553,1,0,0,1,1,1,0
0,.74535599,"MSG6-QGT","M5HP-BQC",1,0,1880,"sep",.8660254,.4472136,1,0,0,0,0,0,1
0,.74535599,"MS2P-L77","M543-XGH",1,0,1872,"nov",.8660254,.4472136,1,0,0,0,1,0,0
0,.74535599,"MS2H-FXG","M5HP-BQC",1,0,1880,"mar",.8660254,.4472136,1,0,0,0,0,0,1
0,.74535599,"MSKQ-Q7S","M53M-R8L",1,0,1876,"may",.8660254,.4472136,1,0,0,0,0,0,0
0,.74535599,"MS2B-26P","M5HT-9H9",1,0,1841,"mar",.8819171,.28867513,1,0,0,1,1,1,0
0,.74535599,"MSLD-9PL","M5Q9-MRX",1,0,1836,"jun",1,.23570226,1,0,1,0,1,0,0
0,.74535599,"MSKN-TD7","M5HK-513",1,0,1874,"may",.77459667,.54772256,1,0,0,1,1,0,1
0,.74535599,"MS2R-VL1","M53H-6L7",1,0,1871,"nov",.8660254,.4472136,1,0,1,0,0,0,0
0,.74535599,"MSGN-BXP","MP1L-MMQ",1,0,1848,"mar",.79056942,.6,1,0,1,1,0,0,1
0,.74535599,"MSL4-G9Z","M5C7-VWS",1,0,1872,"mar",.84515425,.54772256,1,0,0,0,0,0,1
0,.74316054,"MSPS-5KT","M58G-3KD",1,0,1868,"mar",.90453403,.2236068,1,0,0,1,0,0,0
0,.74194083,"MSLP-PQM","M592-75C",1,0,1851,"apr",.9,.3380617,1,0,0,1,0,0,0
0,.74124932,"MSK2-JLG","M5WM-R3H",1,0,1839,"mar",1,.36514837,1,0,0,1,0,0,0
0,.74124932,"MSKX-CHN","M59Q-KQ1",1,0,1866,"dec",.8660254,.4472136,1,0,0,0,0,0,0
0,.74124932,"MSPH-Y8V","M5WK-865",1,0,1898,"aug",1,.36514837,1,0,1,0,0,0,1
0,.74124932,"MS2R-9YY","M5SJ-J6M",1,0,1870,"jul",1,.53452248,1,0,0,1,0,0,1
0,.74124932,"MS24-9DG","M5Q3-J5X",1,0,1835,"jun",.84515425,.4472136,1,0,0,1,0,0,1
0,.74124932,"MSGS-RHB","M54M-HVH",1,0,1851,"aug",1,.2236068,1,0,0,1,0,0,0
0,.74124932,"MSLC-5T5","M5WY-HV4",1,0,1893,"jun",.83333333,.67082039,1,0,0,1,1,1,1
0,.74124932,"MSLY-XTG","M59Q-KQ1",1,0,1866,"nov",.8660254,.4472136,1,0,0,0,0,0,0
0,.74124932,"MSV1-BDN","MP12-PHB",1,0,1866,"feb",.8660254,.28867513,1,0,1,0,0,0,0
0,.74124932,"MSVB-5FJ","M59Q-KQ1",1,0,1866,"feb",.8660254,.4472136,1,0,0,0,0,0,0
0,.74124932,"MSK3-WN1","M59Q-KQ1",1,0,1866,"may",.8660254,.4472136,1,0,0,0,0,0,0
0,.74124932,"MSPQ-TTJ","MP12-72Z",1,0,1855,"may",1,.46291005,1,0,1,0,0,0,0
0,.74124932,"MSKB-97R","M5HN-MGL",1,0,1884,"oct",.84515425,.54772256,1,0,0,0,1,0,1
0,.74124932,"MSG5-KJ9","M5HP-BQX",1,0,1892,"aug",1,.2236068,1,0,0,1,0,0,1
0,.74124932,"MSV1-KP5","MRQD-24X",1,0,1861,"dec",.84515425,.4472136,1,0,1,0,0,0,0
0,.74124932,"MSK2-J5H","M5CH-NTY",1,0,1860,"may",.4472136,1,1,0,0,1,0,0,0
0,.74124932,"MSK2-4MT","M5CD-PDP",1,0,1838,"apr",1,.2236068,1,0,0,0,0,0,0
0,.74124932,"MSLB-M5H","M594-467",1,0,1845,"dec",1,.36514837,1,0,1,0,0,1,0
0,.74124932,"MSL4-WM9","M5HN-MGL",1,0,1884,"jul",.84515425,.54772256,1,0,0,0,0,0,1
0,.74124932,"MSL8-ZK2","M5CK-VGM",1,0,1873,"jun",.85714286,.67082039,1,0,0,0,0,0,0
0,.74124932,"MSXF-7MS","M5HN-MGL",1,0,1884,"sep",.84515425,.54772256,1,0,1,0,1,1,1
0,.74124932,"MSVL-TT3","M5CH-NTY",1,0,1860,"sep",.4472136,1,1,0,0,1,0,0,0
0,.74124932,"MSNH-H6Z","M5WM-R3H",1,0,1839,"jun",.77459667,.4472136,1,0,1,1,0,0,1
0,.74124932,"MSKG-GGR","M5W3-B1H",1,0,1872,"jul",1,.2236068,1,0,0,1,0,0,0
0,.74124932,"MSVL-J97","M5HN-MGL",1,0,1884,"may",.84515425,.54772256,1,0,0,0,0,0,1
0,.74124932,"MSK3-Y3F","M5SP-1CG",1,0,1877,"jun",1,.36514837,1,0,0,0,0,0,1
0,.74124932,"MSL8-Q5T","M54M-HVH",1,0,1851,"aug",1,.2236068,1,0,0,1,1,1,1
0,.74124932,"MS23-FS7","M59D-JC9",1,0,1836,"dec",1,.2236068,1,0,0,0,1,1,0
0,.74124932,"MS21-9BP","M5HP-BQ6",1,0,1889,"jun",.85714286,.67082039,1,0,0,0,0,0,1
0,.74124932,"MSPQ-WTH","M59Q-KQ1",1,0,1866,"nov",.8660254,.4472136,1,0,0,0,0,0,1
0,.74124932,"MSGM-NQ4","M59Q-KQ1",1,0,1866,"jul",.8660254,.28867513,1,0,0,0,0,0,0
0,.74124932,"MSLH-SXK","M5ZL-JHB",1,0,1896,"nov",1,.46291005,1,1,0,1,1,1,1
0,.74124932,"MSVX-1QZ","M54B-CQ6",1,0,1884,"jun",1,.36514837,1,0,0,0,0,1,1
0,.74124932,"MSP9-VXT","M57V-DRM",1,0,1850,"mar",1,.2236068,1,0,1,0,1,1,0
0,.74124932,"MSG4-L27","M594-467",1,0,1845,"jan",1,.2236068,1,0,1,0,1,1,0
0,.74124932,"MSG4-6BL","M53B-QLF",1,0,1860,"feb",.4472136,1,1,0,1,0,0,0,0
0,.74124932,"MS6P-DLS","M5CK-VGM",1,0,1873,"mar",.85714286,.67082039,1,0,0,0,1,0,0
0,.74124932,"MSLN-HQ1","M54B-CQF",1,0,1888,"dec",.8660254,.47140452,1,0,0,0,0,0,1
0,.74124932,"MSLR-QPF","M5M1-CB4",1,0,1863,"aug",.4472136,1,1,0,0,1,1,1,1
0,.74124932,"MSVK-7XD","M5Q3-J5X",1,0,1835,"jan",.84515425,.4472136,1,0,0,1,0,0,0
0,.74124932,"MSK3-YX1","M59Q-KQ1",1,0,1866,"sep",.8660254,.4472136,1,0,0,0,0,0,0
0,.74124932,"MS2T-SDM","M54B-CQF",1,0,1888,"sep",1,.36514837,1,0,0,0,1,1,1
0,.73994007,"MSG3-B8N","M57J-2JY",1,0,1857,"jan",.8660254,.50709255,1,0,1,0,1,1,1
0,.73994007,"MSLH-XJS","M593-R6J",1,0,1879,"sep",.89442719,.25819889,1,0,0,1,0,0,0
0,.73994007,"MSLL-GJP","M5SG-QDX",1,0,1843,"mar",1,.21821789,1,0,0,1,1,1,0
0,.73994007,"MSVD-2PN","X39F-QJT",1,0,1863,"feb",1,.21821789,1,0,0,0,1,1,1
0,.73994007,"MS28-H41","M5MW-JFP",1,0,1866,"may",.89442719,.25819889,1,0,0,1,0,0,0
0,.73994007,"MSGF-QXF","M594-467",1,0,1845,"apr",.8660254,.4,1,0,1,0,0,1,0
0,.73994007,"MS2J-YYS","M57R-SV5",1,0,1855,"dec",.89442719,.25819889,1,0,1,1,0,0,0
0,.73994007,"MSL8-97H","M5C2-QN8",1,0,1852,"mar",.43643578,1,1,0,1,1,1,1,0
0,.73960026,"MS2R-8XX","MPBT-LJV",1,0,1854,"dec",.81649658,.33333333,1,0,0,0,0,0,0
0,.73960026,"MS2W-22X","M5SL-522",1,0,1844,"jan",.77459667,.5,1,0,1,0,0,0,0
0,.73960026,"MSKN-XXR","M57V-Y8R",1,0,1862,"may",.77459667,.5,1,0,0,1,0,0,0
0,.73960026,"MSP4-BBP","M54W-3R3",1,0,1895,"sep",.84515425,.35355339,1,1,0,0,0,0,1
0,.73960026,"MSL6-JT3","M594-62B",1,0,1870,"mar",1,.28867513,1,0,0,0,0,0,0
0,.73960026,"MSLT-GNP","M594-62B",1,0,1870,"jan",.84515425,.35355339,1,0,0,0,0,0,1
0,.73960026,"MSK3-W8W","M594-62B",1,0,1870,"jan",1,.28867513,1,0,0,0,0,0,0
0,.73960026,"MSGQ-YW9","M594-62B",1,0,1870,"jun",1,.28867513,1,0,0,0,0,0,0
0,.73960026,"MSG8-7Y9","M5Z8-J8Y",1,0,1868,"mar",1,.28867513,1,0,0,1,0,0,1
0,.73960026,"MSGR-T21","M59D-HXY",1,0,1888,"oct",.77459667,.61237244,1,0,0,1,0,1,0
0,.73960026,"MSVX-D38","M594-62B",1,0,1870,"apr",1,.28867513,1,0,0,0,0,0,1
0,.73960026,"MSVP-VKB","M594-62B",1,0,1870,"may",1,.28867513,1,0,0,0,0,0,1
0,.73960026,"MSVG-TJS","M5SL-522",1,0,1844,"jan",.77459667,.5,1,0,0,0,0,0,0
0,.73786479,"MS2Q-H4S","M531-H6Y",1,0,1868,"aug",1,.28867513,1,0,1,1,1,1,1
0,.73786479,"MSLN-H95","M5ZS-8QP",1,0,1870,"may",.57735027,1,1,0,0,1,0,0,0
0,.73786479,"MSLG-8QS","M5ZS-8QP",1,0,1870,"jun",.57735027,1,1,0,0,1,1,0,0
0,.73786479,"MSLD-XJL","M5ZL-HZ5",1,0,1844,"jun",.77459667,.57735027,1,0,0,1,0,0,0
0,.73786479,"MS2H-3FG","M531-H6Y",1,0,1868,"mar",1,.4472136,1,0,0,1,0,0,0
0,.73786479,"MSPZ-PV2","M5ZL-HZ5",1,0,1844,"jul",.77459667,.57735027,1,0,0,1,0,0,0
0,.73786479,"MSLT-NMY","M5SY-FYG",1,0,1873,"feb",1,.28867513,1,0,0,0,0,0,1
0,.73786479,"MSNQ-MHX","M531-H6Y",1,0,1868,"feb",1,.28867513,1,0,0,1,0,0,1
0,.73786479,"MS2S-YMF","MP15-7S8",1,0,1881,"jul",1,.28867513,1,0,0,0,1,1,1
0,.73786479,"MSG6-FLP","M5SY-FYG",1,0,1873,"nov",1,.28867513,1,0,0,0,1,1,1
0,.73786479,"MSPC-BZ3","MRQ8-R71",1,0,1886,"jan",1,.28867513,1,0,0,0,1,1,1
0,.73786479,"MSGN-83X","M59L-649",1,0,1850,"",1,.4472136,1,0,0,1,0,0,0
0,.73786479,"MSLX-C8J","M531-H6Y",1,0,1868,"mar",1,.28867513,1,0,0,1,0,1,0
0,.73786479,"MSJ3-VMQ","M5ZL-HZ5",1,0,1844,"nov",.77459667,.57735027,1,0,0,1,0,0,0
0,.73786479,"MSK2-GKM","M5SY-FYG",1,0,1873,"sep",1,.28867513,1,0,0,0,1,1,1
0,.73786479,"MSKS-N33","M5SL-KBH",1,0,1859,"feb",1,.4472136,1,0,0,1,1,1,0
0,.73786479,"MSKM-C37","M5SL-KBH",1,0,1859,"aug",1,.4472136,1,0,0,1,1,1,1
0,.73786479,"MSVT-DPG","M5SL-KBH",1,0,1859,"sep",1,.4472136,1,0,0,1,0,0,0
0,.73786479,"MSLX-5SS","M5CM-LZ1",1,0,1872,"apr",1,.4472136,1,0,0,1,0,0,0
0,.73786479,"MS2D-F6X","M543-B4V",1,0,1874,"mar",.89442719,.33333333,1,0,1,1,1,1,1
0,.73786479,"MSGB-CY6","MP15-7S8",1,0,1881,"mar",1,.28867513,1,0,0,0,0,0,1
0,.73786479,"MSLG-C84","M531-H6Y",1,0,1868,"jun",1,.28867513,1,0,0,1,1,0,0
0,.73786479,"MS2D-J3X","MP15-7S8",1,0,1881,"oct",1,.28867513,1,0,0,0,0,0,1
0,.73786479,"MSVL-HSC","M5SY-FYG",1,0,1873,"aug",1,.28867513,1,0,0,0,1,0,0
0,.73786479,"MSGL-PCL","M5ZS-8QP",1,0,1870,"jan",.57735027,1,1,0,0,1,0,0,0
0,.73786479,"MSG7-WMM","M5MQ-M62",1,0,1829,"jan",.81649658,.40824829,1,0,0,1,1,1,0
0,.73786479,"MSK2-LBP","M5ZS-8QP",1,0,1870,"apr",.57735027,1,1,0,0,1,1,0,0
0,.73786479,"MSL3-59P","M5SY-FYG",1,0,1873,"apr",1,.28867513,1,0,0,0,1,1,1
0,.73786479,"MSVY-YZP","M5HT-VV7",1,0,1872,"jan",1,.4472136,1,0,1,0,0,0,0
0,.73786479,"MSKC-FWC","M59L-649",1,0,1850,"jun",1,.4472136,1,0,0,1,0,0,0
0,.73786479,"MS28-N5F","M5ZS-8QP",1,0,1870,"mar",.57735027,1,1,0,0,1,0,0,1
0,.73786479,"MSD1-JFW","M531-H6Y",1,0,1868,"feb",.77459667,.57735027,1,0,0,1,1,1,1
0,.73786479,"MSJW-LBY","M5SL-KBH",1,0,1859,"",.77459667,.57735027,1,0,0,1,0,0,0
0,.73786479,"MS2W-ZWD","M5HT-CG4",1,0,1864,"jun",.81649658,.40824829,1,0,1,0,0,0,0
0,.73786479,"MSLX-44N","MP1Y-8FH",1,0,1842,"may",1,.4472136,1,0,1,0,1,0,0
0,.73786479,"MSLQ-PYV","M531-H6Y",1,0,1868,"nov",1,.4472136,1,0,0,1,0,0,0
0,.73786479,"MSVN-WQF","M5HF-NTF",1,0,1861,"mar",1,.4472136,1,0,1,0,0,0,0
0,.73786479,"MSLB-9ZD","M59T-W4S",1,0,1835,"may",.77459667,.57735027,1,0,0,1,0,0,1
0,.73786479,"MSKB-75N","M5ZS-8QP",1,0,1870,"aug",.57735027,1,1,0,0,1,0,0,0
0,.73786479,"MSKQ-T8L","M531-H6Y",1,0,1868,"jul",1,.28867513,1,0,1,1,1,1,1
0,.73786479,"MS22-J16","M5MQ-M62",1,0,1829,"jun",.81649658,.40824829,1,0,0,1,1,1,0
0,.73786479,"MSK9-RSB","M5SL-KBH",1,0,1859,"apr",1,.4472136,1,0,0,1,1,1,0
0,.73786479,"MS26-LXC","M531-H6Y",1,0,1868,"jul",.77459667,.57735027,1,0,0,1,0,0,1
0,.73786479,"MS2R-7RD","M531-H6Y",1,0,1868,"jul",1,.4472136,1,0,0,1,0,0,0
0,.73786479,"MS27-MFD","M5WC-4JM",1,0,1835,"feb",.81649658,.40824829,1,0,1,1,0,0,0
0,.73684211,"MS2B-RKW","M54T-R72",1,0,1846,"jan",.9,.4,1,0,0,1,0,0,0
0,.73684211,"MSG5-G8T","M547-Y23",1,0,1870,"mar",.8660254,.55555556,1,0,0,0,1,1,1
0,.73684211,"MSG2-C4R","M5WM-MHK",1,0,1835,"dec",1,.44444444,1,0,0,1,0,1,1
0,.73576721,"MSL1-XPW","M59Q-KQ1",1,0,1866,"may",.875,.66666667,1,0,0,0,0,0,0
0,.73576721,"MSLX-QPC","M5S6-CPG",1,0,1887,"jun",.84515425,.36514837,1,0,0,0,1,1,0
0,.73576721,"MSVD-WGN","M54B-294",1,0,1885,"mar",1,.18898224,1,0,0,1,0,0,1
0,.73496842,"MSKD-XYK","M5H4-5VP",1,0,1873,"may",.81649658,.5,1,0,1,0,1,0,1
0,.73496842,"MSVY-Z97","M5Q1-L5S",1,0,1858,"apr",.89442719,.25,1,0,0,1,0,0,0
0,.73496842,"MSKR-YJH","M5H8-6RH",1,0,1884,"nov",1,.3380617,1,0,0,1,0,0,1
0,.73496842,"MS28-6R5","M571-8FF",1,0,1858,"dec",1,.20412415,1,0,0,1,1,0,0
0,.73496842,"MS2B-WQF","M576-KG8",1,0,1843,"jun",.8660254,.5,1,0,0,0,1,1,0
0,.73496842,"MSLV-PTV","M5MV-WPK",1,0,1884,"oct",.8819171,.4,1,0,0,1,0,0,1
0,.73496842,"MSPQ-Z73","M5WM-R3H",1,0,1839,"dec",1,.3380617,1,0,0,1,0,0,1
0,.73496842,"MSGR-TJG","M59C-NTQ",1,0,1850,"jul",1,.3380617,1,0,1,0,0,1,0
0,.73496842,"MSPZ-G1S","M5WM-R3H",1,0,1839,"apr",1,.3380617,1,0,0,1,0,0,0
0,.73496842,"MSLM-SQV","M5Q1-L5S",1,0,1858,"dec",.89442719,.25,1,0,0,1,0,0,0
0,.73496842,"MSGW-MGB","M54B-CQF",1,0,1888,"jul",.8660254,.5,1,0,0,0,0,0,1
0,.73496842,"MS2Z-Q63","M54B-CQF",1,0,1888,"oct",.8660254,.5,1,0,0,0,1,0,1
0,.73496842,"MS2R-B4X","M58N-8BB",1,0,1899,"aug",1,.20412415,1,0,0,1,0,0,1
0,.73496842,"MSLX-FJL","M5W3-B1H",1,0,1872,"feb",1,.2,1,0,0,1,0,0,0
0,.73496842,"MS2T-8L8","M59D-FZ5",1,0,1878,"nov",.8819171,.4,1,0,0,1,0,1,0
0,.73496842,"MSG1-Y5M","M5Q1-L5S",1,0,1858,"mar",.89442719,.25,1,0,0,1,1,1,0
0,.73496842,"MSVX-GCJ","M5WM-R3H",1,0,1839,"jul",1,.3380617,1,0,0,1,0,0,0
0,.73496842,"MS2B-HJQ","M58N-8BB",1,0,1899,"jan",1,.20412415,1,0,0,1,0,0,1
0,.73496842,"MS2Y-D1B","M586-9C2",1,0,1878,"jun",.84515425,.4,1,0,0,0,1,1,1
0,.73496842,"MSP7-GMS","M58N-NXM",1,0,1892,"jun",1,.20412415,1,1,0,0,0,1,1
0,.73496842,"MS2T-2HS","M57X-6WT",1,0,1868,"may",.8819171,.25819889,1,0,0,1,1,0,0
0,.73496842,"MS2G-XYP","M572-BWT",1,0,1884,"",.8660254,.40824829,1,0,0,0,0,1,1
0,.73496842,"MS21-7DD","M5S5-SPN",1,0,1842,"jun",.8660254,.53033009,1,0,1,0,0,0,0
0,.73496842,"MSGR-2XT","M59W-RFT",1,0,1846,"jan",.8660254,.5,1,0,0,0,0,0,0
0,.73484692,"MSLP-639","M5M9-4J9",1,0,1850,"mar",1,.47434165,1,0,0,1,1,1,0
0,.73484692,"MSKH-SS2","M5SG-S6V",1,0,1874,"apr",1,.36514837,1,0,0,1,0,0,0
0,.73484692,"MSKK-2Z7","M5M9-4J9",1,0,1850,"may",1,.47434165,1,0,0,1,1,1,0
0,.73484692,"MSPH-B5W","M5MK-NHJ",1,0,1877,"may",1,.26726124,1,0,0,0,0,0,0
0,.73484692,"MSFR-L9X","M5M9-4J9",1,0,1850,"jan",1,.47434165,1,0,0,1,1,1,1
0,.73484692,"MS2L-C4H","M5M9-4J9",1,0,1850,"may",1,.47434165,1,0,0,1,1,1,0
0,.73484692,"MSGX-C5W","M5M9-4J9",1,0,1850,"mar",1,.47434165,1,0,1,1,0,0,0
0,.73484692,"MSK2-XTP","M5M9-4J9",1,0,1850,"may",1,.47434165,1,0,1,1,0,0,1
0,.73484692,"MSK5-SMV","M5M9-4J9",1,0,1850,"jun",1,.47434165,1,0,1,1,1,1,1
0,.73484692,"MSLP-RXZ","M5M9-4J9",1,0,1850,"apr",1,.47434165,1,0,0,1,1,1,0
0,.73484692,"MSLC-HNK","M5W1-FYW",1,0,1882,"jan",.84515425,.47140452,1,0,0,1,0,0,1
0,.73484692,"MSFJ-C6D","M5MK-NHJ",1,0,1877,"may",1,.26726124,1,0,1,0,0,1,1
0,.73484692,"MSG7-JS9","M5HB-5HM",1,0,1842,"nov",1,.37796447,1,0,1,0,1,1,1
0,.73484692,"MSVN-JWP","M5M9-4J9",1,0,1850,"may",1,.47434165,1,0,1,1,0,0,0
0,.73484692,"MSVL-K8F","MP1K-LBP",1,0,1891,"jul",1,.2236068,1,0,0,0,0,0,1
0,.73484692,"MSKZ-LST","M5M9-4J9",1,0,1850,"oct",1,.47434165,1,0,0,1,1,1,1
0,.73484692,"MS65-6ZR","MPBR-462",1,0,1856,"jun",1,.23570226,1,0,0,0,0,0,1
0,.73484692,"MSLQ-BRK","M5M9-4J9",1,0,1850,"feb",1,.47434165,1,0,0,1,1,1,0
0,.73484692,"MS2Q-KP8","M5M9-4J9",1,0,1850,"may",1,.47434165,1,0,0,1,1,1,1
0,.73333333,"MSVJ-J98","M5M9-4J9",1,0,1850,"may",.77459667,.625,1,0,1,1,1,1,1
0,.73333333,"MS2K-NMR","M59J-575",1,0,1834,"jul",1,.2,1,0,0,1,0,0,1
0,.73333333,"MS28-5XR","M59M-CD5",1,0,1890,"may",1,.2,1,0,1,0,0,1,1
0,.73333333,"MS2D-NNQ","M5HT-F3X",1,0,1849,"nov",.8660254,.4,1,0,0,0,0,0,0
0,.73333333,"MSKK-1XD","M53X-JKT",1,0,1897,"jul",.75,.4,1,0,1,1,1,0,1
0,.73333333,"MSG3-KRQ","M5C7-VWS",1,0,1872,"feb",1,.33333333,1,0,0,0,1,1,1
0,.73333333,"MSLF-PBQ","M5HT-F3X",1,0,1849,"jun",.8660254,.50709255,1,0,0,0,0,0,0
0,.73333333,"MS2J-BBK","M5CM-LZB",1,0,1870,"sep",1,.2,1,0,0,1,0,0,0
0,.73333333,"MS2P-YZY","M5CM-LZB",1,0,1870,"dec",1,.2,1,0,0,1,0,0,0
0,.73333333,"MS23-C5F","M5HK-513",1,0,1874,"mar",.8,.61237244,1,0,0,1,0,0,1
0,.73333333,"MSGV-ZCZ","M53J-LNS",1,0,1860,"oct",.84515425,.57735027,1,0,0,0,0,0,0
0,.73333333,"MSGP-7DK","M53X-JKT",1,0,1897,"feb",.75,.51639778,1,0,1,1,0,0,1
0,.73333333,"MSVL-3H6","MP12-N6Z",1,0,1838,"mar",1,.2,1,0,0,1,0,0,0
0,.73333333,"MSK9-PG4","M53X-JKT",1,0,1897,"dec",1,.2,1,0,1,1,1,1,1
0,.73333333,"MSVF-P1J","M59J-575",1,0,1834,"mar",1,.2,1,0,0,1,0,0,0
0,.73333333,"MSLK-6L4","M53X-JKT",1,0,1897,"nov",.75,.2,1,0,1,1,0,0,1
0,.73333333,"MS2X-P8J","M5W3-B1W",1,0,1867,"mar",1,.2,1,0,0,1,0,0,1
0,.73333333,"MSL6-D2G","M5CM-LZB",1,0,1870,"apr",1,.2,1,0,0,1,0,0,0
0,.73333333,"MSG6-YWS","M59J-575",1,0,1834,"apr",.89442719,.25819889,1,0,0,1,0,0,0
0,.73333333,"MSGP-861","M53X-JKT",1,0,1897,"oct",.75,.51639778,1,0,1,1,1,0,1
0,.73333333,"MSKN-PXR","M53X-JKT",1,0,1897,"jun",1,.2,1,0,1,1,0,1,1
0,.73333333,"MSLP-SD9","M59M-CD5",1,0,1890,"aug",.8660254,.4,1,0,1,0,0,1,1
0,.73333333,"MSL2-SFF","M5HK-513",1,0,1874,"jul",.8,.61237244,1,0,0,1,0,0,0
0,.73246702,"MS2R-985","M5QX-31Y",1,0,1844,"feb",.9,.25819889,1,0,0,1,0,0,0
0,.73246702,"MSLT-4GT","MP1H-TT7",1,0,1861,"apr",.85714286,.70710678,1,0,1,0,1,1,0
0,.73246702,"MSL8-TN6","M5Z1-GYJ",1,0,1857,"jul",.4472136,1,1,0,0,1,0,0,0
0,.73127242,"MSP9-WXX","X39F-QJT",1,0,1863,"jul",.8660254,.43643578,1,0,0,0,0,0,1
0,.73127242,"MSVN-MTL","MRQC-3NG",1,0,1844,"sep",.8660254,.25819889,1,0,1,0,0,0,0
0,.73127242,"MSPS-DPH","MRQC-3NG",1,0,1844,"apr",.8660254,.25819889,1,0,1,0,0,0,0
0,.73127242,"MS25-HX9","MRQC-3NG",1,0,1844,"oct",.8660254,.25819889,1,0,1,0,1,1,0
0,.73127242,"MS2C-XR2","M54B-CQ8",1,0,1876,"aug",.57735027,1,1,0,0,1,1,1,0
0,.73127242,"MSKC-1R7","MRQC-3NG",1,0,1844,"nov",.8660254,.25819889,1,0,1,0,0,0,0
0,.73127242,"MSKC-T7H","X39F-QJT",1,0,1863,"feb",.8660254,.43643578,1,0,0,0,1,1,0
0,.73127242,"MSJS-1B4","MRQZ-P6Y",1,0,1879,"mar",.84515425,.40824829,1,0,0,1,0,0,0
0,.73029674,"MSKD-BKK","M5Q1-L5Q",1,0,1860,"mar",.90453403,.2236068,1,0,0,1,0,0,0
0,.73029674,"MSPW-9M2","M57F-6J7",1,0,1833,"feb",.8660254,.36514837,1,0,0,0,0,0,0
0,.73029674,"MS2K-HNN","M59W-RFY",1,0,1850,"apr",.89442719,.36514837,1,1,0,1,0,0,0
0,.73029674,"MSPH-PQD","M5HL-QL9",1,0,1879,"oct",.875,.47140452,1,0,0,0,1,1,1
0,.73029674,"MSGN-JG4","M5CF-8MV",1,0,1871,"aug",.89442719,.23570226,1,0,0,0,1,1,1
0,.73029674,"MSVG-24H","M57R-SVR",1,0,1863,"may",1,.18257419,1,0,0,1,0,1,0
0,.73029674,"MSLJ-56V","M5H1-Y3C",1,0,1890,"oct",1,.18257419,1,0,0,1,1,1,1
0,.73029674,"MSKB-J7K","M5HG-37Z",1,0,1856,"mar",1,.18257419,1,0,0,1,0,1,0
0,.73029674,"MSKK-MTC","M5HK-513",1,0,1874,"jan",.4472136,.70710678,1,0,0,1,0,0,1
0,.73029674,"MSLC-2XQ","M59T-W4S",1,0,1835,"feb",1,.25819889,1,0,0,1,0,0,0
0,.73029674,"MSVG-3FK","MP15-7S8",1,0,1881,"jul",1,.25,1,0,0,0,0,0,1
0,.73029674,"MSLG-LNS","M5HB-Y92",1,0,1871,"sep",1,.25819889,1,0,0,1,0,0,1
0,.73029674,"MSGV-JSF","M59H-MZ5",1,0,1878,"mar",1,.25819889,1,0,0,0,0,0,0
0,.73029674,"MSLZ-8HH","MP1G-FF7",1,0,1866,"may",1,.50709255,1,0,1,0,0,0,0
0,.73029674,"MSL9-KN2","MP15-7S8",1,0,1881,"dec",1,.25,1,0,0,0,0,0,1
0,.73029674,"MSLL-TMZ","M59H-MZ5",1,0,1878,"may",1,.25819889,1,0,0,0,1,1,0
0,.73029674,"MSGQ-T4D","M59T-W4S",1,0,1835,"dec",1,.25819889,1,0,1,1,0,0,1
0,.73029674,"MSLK-4NN","M5Q9-WP2",1,0,1848,"may",1,.40824829,1,0,0,1,0,0,1
0,.73029674,"MS2S-2Y9","M57V-P1S",1,0,1857,"jun",1,.25,1,0,0,1,0,0,0
